"PROLIFIC_PID","exp_cond","type","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5ec5743dfa93e055be60c23d","contest10","none","2",1,"254","2",27,"United States",0,60,0.74,7,"HHTTHHHTHH",5,"TTHHHHHTTT",70,50,0.5
"5ec5743dfa93e055be60c23d","contest10","none","2",1,"254","2",27,"United States",0,70,0.72,6,"TTHTHTHHHH",8,"HTHHHTHHHH",60,80,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,50,0.6,6,"HHTHTHHTHT",4,"TTHTTHTHHT",60,40,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,65,0.52,7,"HHTHHHHTTH",6,"HHTTTHHHTH",70,60,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,40,0.47,5,"THTHTHHTTH",3,"THHTTTTTHT",50,30,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,20,0.28,3,"HTTTTTTHTH",1,"TTTTHTTTTT",30,10,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,60,0.68,5,"HTHHTTHTHT",7,"HHHHHTHTHT",50,70,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,30,0.26,2,"TTTHHTTTTT",4,"TTTTHHHTTH",20,40,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,45,0.47,4,"TTHTHHTHTT",5,"HTTHHHTTHT",40,50,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,40,0.44,5,"HTHHTHTHTT",2,"THTTTTTTHT",50,20,0.333333333333333
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,50,0.52,6,"HTHTTTHHHH",4,"THHTTTTTHH",60,40,0.5
"5ec99c80d402d64ce088be18","individual","none","1",1,"210","1",23,"United States",0,45,0.47,5,"HHTTTHTHHT",4,"THTHTTHHTT",50,40,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,50,0.52,3,"HTTTTHTTTH",7,"HHHHHHTTTH",30,70,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,75,0.72,8,"HHHHHHTTHH",7,"THHHHHTHHT",80,70,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,60,0.47,7,"HHHTTHHTHH",5,"THTTTTHHHH",70,50,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,55,0.51,6,"HHTHHTHHTT",5,"TTTHHHHTHT",60,50,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,25,0.44,3,"TTTHHTHTTT",2,"TTTTHTTHTT",30,20,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,70,0.58,8,"HTHTHHHHHH",6,"HTHTHTHHTH",80,60,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,35,0.33,2,"TTHTTHTTTT",5,"TTHHTHTHHT",20,50,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,60,0.43,5,"HTHTHTHTHT",7,"HTHTHHHTHH",50,70,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,45,0.4,6,"HHHTHTTHHT",3,"HTHHTTTTTT",60,30,0.5
"5ec9d530f7f5db50c71639de","crowd10","expert","3",1,"208","1",21,"United States",0,30,0.32,1,"TTHTTTTTTT",5,"TTHTHHHHTT",10,50,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,65,0.64,5,"THHHTHTTTH",8,"HHHHHHHTHT",50,80,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,75,0.68,8,"HTHTHHHHHH",7,"HHTHHTHHTH",80,70,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,65,0.74,7,"HHTTHHHTHH",6,"HHHHTHTTTH",70,60,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,55,0.69,5,"THTHHTHTTH",6,"HHHTTHTTHH",50,60,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,50,0.56,4,"TTTHHTTTHH",6,"HHHTTTHTHH",40,60,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,30,0.39,3,"TTHHTTTTTH",3,"HTHTTTTHTT",30,30,NA
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,7,0.46,9,"THHHHHHHHH",5,"HHTTTHHTHT",90,50,1
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,35,0.37,3,"HTTTTTTTHH",4,"THTHTTTHTH",30,40,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,70,0.72,6,"TTHTHTHHHH",8,"HTHHHHHTHH",60,80,0.5
"5eca6f852821211bbca60637","individual","none","1",1,"174","1",21,"United States",1,60,0.48,8,"HHHTHHTHHH",4,"TTTTHTTHHH",80,40,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,35,0.37,3,"HTTTTTTTHH",4,"THTHHTTTHT",30,40,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,55,0.64,5,"THHHTHTTTH",6,"THHTHHTHHT",50,60,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,80,0.68,8,"HTHTHHHHHH",8,"TTHHHHHHHH",80,80,NA
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,70,0.48,8,"HHHTHHTHHH",6,"HTTTTHHHHH",80,60,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,40,0.56,4,"TTTHHTTTHH",4,"HHHTTHTTTT",40,40,NA
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,70,0.72,6,"TTHTHTHHHH",8,"HHHTHHTHHH",60,80,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,75,0.74,7,"HHTTHHHTHH",8,"HHHTTHHHHH",70,80,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,50,0.46,9,"THHHHHHHHH",2,"TTTTHTTTTH",90,20,0.571428571428571
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,35,0.39,3,"TTHHTTTTTH",4,"HTHTTHHTTT",30,40,0.5
"5eccbe0aa713d84c5bccd35c","contest10","none","2",1,"219","1",18,"United States",1,65,0.69,5,"THTHHTHTTH",8,"HHHHHTTHHH",50,80,0.5
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,43,0.33,2,"TTHTTHTTTT",5,"HTHHTHTTTH",20,50,0.766666666666667
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,19,0.32,1,"TTHTTTTTTT",4,"TTTTHHHHTT",10,40,0.3
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,34,0.4,6,"HHHTHTTHHT",2,"HTTTHTTTTT",60,20,0.65
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,67,0.47,7,"HHHTTHHTHH",4,"HHTTTTTHHT",70,40,0.1
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,88,0.72,8,"HHHHHHTTHH",9,"HHHHHHTHHH",80,90,0.8
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,49,0.43,5,"HTHTHTHTHT",4,"HTTHTTTTHH",50,40,0.1
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,59,0.58,8,"HTHTHHHHHH",4,"TTTHHTHTHT",80,40,0.525
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,66,0.51,6,"HHTHHTHHTT",7,"HHHHTHTHHT",60,70,0.6
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,48,0.44,3,"TTTHHTHTTT",5,"THTHTTTHHH",30,50,0.9
"5ed40dab8680192984d2aa98","individual","none","1",1,"251","1",19,"United States",0,30,0.52,3,"HTTTTHTTTH",3,"THTTTTHHTT",30,30,NA
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,75,0.61,6,"TTHHHHHHTT",7,"HTHHHHHTHT",60,70,1
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,37,0.32,4,"HHTTHTTHTT",3,"TTTTHTTHHT",40,30,0.3
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,35,0.42,4,"TTTHHHTTHT",2,"TTTTTTTTHH",40,20,0.25
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,56,0.61,4,"THTHTTHTHT",7,"HHTHHHHTHT",40,70,0.533333333333333
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,56,0.62,5,"THTHTTHTHH",6,"HTTHTHHTHH",50,60,0.6
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,46,0.46,3,"TTTTHTTHTH",6,"HHHTTHHTTH",30,60,0.533333333333333
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,21,0.39,1,"TTTTHTTTTT",3,"HTTTHTTTHT",10,30,0.55
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,15,0.26,1,"TTTTTTTTTH",1,"TTTTTTHTTT",10,10,NA
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,50,0.53,6,"THHHHTHTTH",4,"HHTTTHHTTT",60,40,0.5
"5ed5afc6e8229914710ada06","crowd10","expert","3",1,"323","1",21,"United States",1,41,0.32,5,"THHTHTTTHH",2,"TTTTHTHTTT",50,20,0.3
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,50,0.6,6,"HHTHTHHTHT",4,"TTHTTHTHHT",60,40,0.5
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,51,0.52,6,"HTHTTTHHHH",4,"THHTTTTTHH",60,40,0.45
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,20,0.28,3,"HTTTTTTHTH",1,"TTTTHTTTTT",30,10,0.5
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,41,0.47,5,"THTHTHHTTH",3,"THHTTTTTHT",50,30,0.45
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,50,0.52,7,"HHTHHHHTTH",6,"HHTTTHHHTH",70,60,1
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,30,0.47,4,"TTHTHHTHTT",5,"HTTHHHTTHT",40,50,0
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,65,0.44,5,"HTHHTHTHTT",2,"THTTTTTTHT",50,20,0
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,36,0.47,5,"HHTTTHTHHT",4,"THTHTTHHTT",50,40,1
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,30,0.26,2,"TTTHHTTTTT",4,"TTTTHHHTTH",20,40,0.5
"5ed7d133262e4f0d0f5cb2f5","contest10","none","3",0,"190","2",18,"United States",1,60,0.68,5,"HTHHTTHTHT",7,"HHHHHTHTHT",50,70,0.5
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,50,0.46,9,"THHHHHHHHH",5,"HTHTHHHTTT",90,50,1
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,41,0.39,3,"TTHHTTTTTH",2,"THTTTTTTTH",30,20,0
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,57,0.68,8,"HTHTHHHHHH",8,"HHTTHHHHHH",80,80,NA
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,50,0.64,5,"THHHTHTTTH",5,"HHHTTTHHTT",50,50,NA
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,60,0.72,6,"TTHTHTHHHH",10,"HHHHHHHHHH",60,100,0
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,50,0.69,5,"THTHHTHTTH",5,"HTHHTHHTTT",50,50,NA
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,49,0.56,4,"TTTHHTTTHH",4,"HHTTHTTTHT",40,40,NA
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,55,0.74,7,"HHTTHHHTHH",6,"HHTTHTHTHH",70,60,1
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,50,0.37,3,"HTTTTTTTHH",6,"HTHTTHHHTH",30,60,0.666666666666667
"5edb9ba33339510404215c70","crowd10","expert","3",1,"149","1",20,"United States",0,59,0.48,8,"HHHTHHTHHH",4,"HHHTTTTTTH",80,40,0.525
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,51,0.64,5,"THHHTHTTTH",5,"HHTHTTHTTH",50,50,NA
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,54,0.69,5,"THTHHTHTTH",7,"HTHHHHTHTH",50,70,0.2
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,56,0.56,4,"TTTHHTTTHH",7,"TTHHHHTHHH",40,70,0.533333333333333
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,81,0.48,8,"HHHTHHTHHH",8,"HTHHHHHHTH",80,80,NA
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,74,0.74,7,"HHTTHHHTHH",7,"TTHHHHHHTH",70,70,NA
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,76,0.72,6,"TTHTHTHHHH",9,"HHHTHHHHHH",60,90,0.533333333333333
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,22,0.37,3,"HTTTTTTTHH",1,"THTTTTTTTT",30,10,0.4
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,15,0.39,3,"TTHHTTTTTH",3,"TTTHTTTTHH",30,30,NA
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,93,0.46,9,"THHHHHHHHH",7,"THHTHHTHHH",90,70,0
"5edd5e98d4e8910d14850b43","contest10","none","1",0,"556","1",22,"United States",0,65,0.68,8,"HTHTHHHHHH",5,"HTTTHHTTHH",80,50,0.5
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,51,0.47,5,"HHTTTHTHHT",4,"HTTHTTTHHT",50,40,0
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,69,0.47,4,"TTHTHHTHTT",5,"TTHHTHHTTH",40,50,1
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,52,0.26,2,"TTTHHTTTTT",4,"TTHHTTTTHH",20,40,1
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,51,0.68,5,"HTHHTTHTHT",4,"HTTHTTHTTH",50,40,0
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,73,0.52,7,"HHTHHHHTTH",7,"HHHHHTHTTH",70,70,NA
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,30,0.28,3,"HTTTTTTHTH",1,"TTTTTTHTTT",30,10,0
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,46,0.44,5,"HTHHTHTHTT",4,"HTHTTTHHTT",50,40,0.4
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,62,0.52,6,"HTHTTTHHHH",4,"THHHTTTTTH",60,40,0
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,64,0.47,5,"THTHTHHTTH",7,"HHHHTTHHTH",50,70,0.7
"5edec65ed5e2a91658c74ee5","contest10","none","3",0,"236","1",20,"United States",1,47,0.6,6,"HHTHTHHTHT",8,"HHTHHHHTHH",60,80,0
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,20,0.26,1,"TTTTTTTTTH",3,"HTTHTTHTTT",10,30,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,60,0.61,6,"TTHHHHHHTT",6,"HHTHHHTTHT",60,60,NA
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,30,0.32,4,"HHTTHTTHTT",2,"THTTTTTTHT",40,20,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,30,0.42,4,"TTTHHHTTHT",2,"TTHTTTTHTT",40,20,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,30,0.46,3,"TTTTHTTHTH",3,"TTTHTHHTTT",30,30,NA
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,35,0.39,1,"TTTTHTTTTT",6,"HHHHHHTTTT",10,60,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,40,0.32,5,"THHTHTTTHH",3,"THTTTHTTTH",50,30,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,55,0.62,5,"THTHTTHTHH",6,"HHHHHTHTTT",50,60,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,60,0.61,4,"THTHTTHTHT",8,"HHHTHHHHTH",40,80,0.5
"5ededc7ab3595e17ef9533df","individual","none","1",1,"262","1",33,"United States",0,50,0.53,6,"THHHHTHTTH",4,"THHHTTTHTT",60,40,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,53,0.68,5,"HTHHTTHTHT",6,"HTHTTHHTHH",50,60,0.3
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,22,0.28,3,"HTTTTTTHTH",2,"TTHTTTTTHT",30,20,0.8
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,55,0.52,6,"HTHTTTHHHH",5,"TTHTTHHHHT",60,50,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,25,0.44,5,"HTHHTHTHTT",1,"TTTTTTTTHT",50,10,0.625
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,30,0.47,4,"TTHTHHTHTT",2,"TTTTTHTTHT",40,20,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,70,0.6,6,"HHTHTHHTHT",8,"HHHHHHHTTH",60,80,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,55,0.52,7,"HHTHHHHTTH",4,"TTHHTHTHTT",70,40,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,38,0.26,2,"TTTHHTTTTT",3,"HTTTTTTHHT",20,30,1
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,55,0.47,5,"THTHTHHTTH",6,"HTHHHTTTHH",50,60,0.5
"5ee04647c5486d38b04883c1","individual","none","1",1,"887","1",26,"United States",1,45,0.47,5,"HHTTTHTHHT",4,"HTTHTTHTHT",50,40,0.5
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,74,0.58,8,"HTHTHHHHHH",5,"TTHHHTHHTT",80,50,0.2
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,48,0.44,3,"TTTHHTHTTT",7,"THHHTTHHHH",30,70,0.45
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,45,0.43,5,"HTHTHTHTHT",4,"TTHHTTHTTH",50,40,0.5
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,5,0.32,1,"TTHTTTTTTT",0,"TTTTTTTTTT",10,0,0.5
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,20,0.33,2,"TTHTTHTTTT",2,"THTTHTTTTT",20,20,NA
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,85,0.72,8,"HHHHHHTTHH",9,"THHHHHHHHH",80,90,0.5
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,36,0.52,3,"HTTTTHTTTH",4,"TTTTTTHHHH",30,40,0.6
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,60,0.51,6,"HHTHHTHHTT",6,"HHTTHHHTHT",60,60,NA
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,64,0.47,7,"HHHTTHHTHH",4,"THTHTHTTHT",70,40,0.2
"5ee09c1a0c2ad1027f541f53","contest10","none","2",1,"556","1",37,"United States",1,60,0.4,6,"HHHTHTTHHT",6,"HTHTTHHTHH",60,60,NA
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,51,0.68,5,"HTHHTTHTHT",6,"HTHTTHHTHH",50,60,0.1
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,42,0.26,2,"TTTHHTTTTT",6,"THHTTTHHHH",20,60,0.55
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,50,0.44,5,"HTHHTHTHTT",5,"THTHHTHTTH",50,50,NA
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,50,0.52,6,"HTHTTTHHHH",4,"THHTHTTTTH",60,40,0.5
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,35,0.47,4,"TTHTHHTHTT",3,"THTTTHTHTT",40,30,0.5
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,28,0.28,3,"HTTTTTTHTH",1,"TTTHTTTTTT",30,10,0.1
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,69,0.6,6,"HHTHTHHTHT",9,"HHTHHHHHHH",60,90,0.3
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,40,0.47,5,"HHTTTHTHHT",3,"THTHTHTTTT",50,30,0.5
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,46,0.47,5,"THTHTHHTTH",4,"TTTTTHHHTH",50,40,0.4
"5ee1339549cc8212bff574cd","crowd10","expert","3",1,"473","2",60,"Venezuela, Bolivarian Republic of",1,61,0.52,7,"HHTHHHHTTH",6,"HHHTHTTHHT",70,60,0.9
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,51,0.42,4,"TTTHHHTTHT",4,"THHTHTTTHT",40,40,NA
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,69,0.61,6,"TTHHHHHHTT",6,"HHHTHTTTHH",60,60,NA
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,37,0.61,4,"THTHTTHTHT",4,"TTTTHTHHHT",40,40,NA
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,42,0.46,3,"TTTTHTTHTH",7,"HHHHHTTHTH",30,70,0.3
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,70,0.62,5,"THTHTTHTHH",7,"THTHHTHHHH",50,70,1
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,42,0.32,5,"THHTHTTTHH",0,"TTTTTTTTTT",50,0,0.16
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,50,0.26,1,"TTTTTTTTTH",3,"TTTTHHHTTT",10,30,1
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,42,0.53,6,"THHHHTHTTH",4,"TTHHHTTTHT",60,40,0.9
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,38,0.32,4,"HHTTHTTHTT",3,"TTTHTHTHTT",40,30,0.2
"5ee14ee10b0b99535642ab0d","contest10","none","1",0,"78","2",21,"United States",1,62,0.39,1,"TTTTHTTTTT",4,"HHTHTTTTTH",10,40,1
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,80,0.68,8,"HTHTHHHHHH",8,"HHHHHTHHTH",80,80,NA
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,65,0.72,6,"TTHTHTHHHH",7,"HTTHHHTHHH",60,70,0.5
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,50,0.56,4,"TTTHHTTTHH",6,"HHTHHHTTTH",40,60,0.5
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,50,0.64,5,"THHHTHTTTH",5,"HTHHTTTHTH",50,50,NA
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,75,0.48,8,"HHHTHHTHHH",7,"HHTHHTTHHH",80,70,0.5
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,55,0.69,5,"THTHHTHTTH",6,"HTHHHTTHHT",50,60,0.5
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,55,0.39,3,"TTHHTTTTTH",7,"HHHTHHHHTT",30,70,0.625
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,20,0.37,3,"HTTTTTTTHH",1,"TTTTTTHTTT",30,10,0.5
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,73,0.46,9,"THHHHHHHHH",6,"HTTHHHHHTT",90,60,0.566666666666667
"5ee150a384b8a1164fef6273","crowd10","expert","3",1,"244","1",23,"United States",0,67,0.74,7,"HHTTHHHTHH",6,"THHHTTHTHH",70,60,0.3
"5ee22a55402f7d66a6f3d046","contest10","none","2",1,"209","1",27,"Germany",0,34,0.39,3,"TTHHTTTTTH",4,"TTHHTHTTHT",30,40,0.4
"5ee22a55402f7d66a6f3d046","contest10","none","2",1,"209","1",27,"Germany",0,65,0.72,6,"TTHTHTHHHH",7,"HHHTHTTHHH",60,70,0.5
"5ee22a55402f7d66a6f3d046","contest10","none","2",1,"209","1",27,"Germany",0,58,0.69,5,"THTHHTHTTH",7,"HHTTHHHHTH",50,70,0.4
"5ee22a55402f7d66a6f3d046","contest10","none","2",1,"209","1",27,"Germany",0,55,0.46,9,"THHHHHHHHH",3,"HHTHTTTTTT",90,30,0.583333333333333
