"PROLIFIC_PID","exp_cond","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5c1046b4c3871300012be287","crowd5CG","3",1,"254","2",47,"United States",1,45,0.61,4,"THTHTTHTHT",4,"HTHTTTTHHT",40,40,NA
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,20,0.33,2,"TTHTTHTTTT",3,"TTTTHHTTTH",20,30,0
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,15,0.32,1,"TTHTTTTTTT",3,"TTTTTHHHTT",10,30,0.25
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,93,0.58,8,"HTHTHHHHHH",7,"TTHHHHHHHT",80,70,0
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,30,0.52,3,"HTTTTHTTTH",4,"THHHTHTTTT",30,40,0
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,35,0.44,3,"TTTHHTHTTT",4,"THTHHTTTTH",30,40,0.5
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,75,0.51,6,"HHTHHTHHTT",8,"HTHHHTHHHH",60,80,0.75
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,65,0.43,5,"HTHTHTHTHT",7,"THTHHHHHHT",50,70,0.75
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,55,0.4,6,"HHHTHTTHHT",5,"HHHTHTTTHT",60,50,0.5
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,50,0.47,7,"HHHTTHHTHH",4,"TTHHTHHTTT",70,40,0.666666666666667
"5c2c189b867f660001af5dc5","individual","1",1,"1762","2",27,"United States",1,80,0.72,8,"HHHHHHTTHH",7,"HHHTHHHHTT",80,70,0
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,49,0.61,6,"TTHHHHHHTT",6,"HHHTTHHTTH",60,60,NA
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,24,0.26,1,"TTTTTTTTTH",4,"HTHTTHTTTH",10,40,0.466666666666667
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,40,0.32,5,"THHTHTTTHH",3,"TTHHTHTTTT",50,30,0.5
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,29,0.61,4,"THTHTTHTHT",4,"HHHTTTHTTT",40,40,NA
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,35,0.39,1,"TTTTHTTTTT",4,"TTTHTTHHHT",10,40,0.833333333333333
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,36,0.46,3,"TTTTHTTHTH",4,"THHHTTHTTT",30,40,0.6
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,60,0.53,6,"THHHHTHTTH",6,"HHTHHTHHTT",60,60,NA
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,40,0.32,4,"HHTTHTTHTT",4,"THTTTHHTTH",40,40,NA
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,54,0.62,5,"THTHTTHTHH",7,"THHHTHTHHH",50,70,0.2
"5c2dab24a3696900017c4ed1","crowd10CG","3",1,"239","2",22,"United States",1,28,0.42,4,"TTTHHHTTHT",3,"THTTTHHTTT",40,30,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,18,0.61,6,"TTHHHHHHTT",5,"TTHHTTHTHH",60,50,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,0,0.32,5,"THHTHTTTHH",2,"TTHTTTHTTT",50,20,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,18,0.62,5,"THTHTTHTHH",4,"HTTTHHTHTT",50,40,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,90,0.61,4,"THTHTTHTHT",6,"THTHHHTHHT",40,60,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,90,0.42,4,"TTTHHHTTHT",6,"HTHHHTTHHT",40,60,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,40,0.32,4,"HHTTHTTHTT",4,"HTTTTTHTHH",40,40,NA
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,30,0.46,3,"TTTTHTTHTH",3,"THTTTTHHTT",30,30,NA
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,60,0.53,6,"THHHHTHTTH",6,"HHHTHTHHTT",60,60,NA
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,90,0.39,1,"TTTTHTTTTT",3,"HHTTTHTTTT",10,30,1
"5c3285d953d7b1000193464b","crowd5CG","3",1,"405","1",22,"United States",0,80,0.26,1,"TTTTTTTTTH",3,"HHTTTHTTTT",10,30,1
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,31,0.32,1,"TTHTTTTTTT",5,"TTHTHHHHTT",10,50,0.525
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,80,0.72,8,"HHHHHHTTHH",7,"THHHHHTHHT",80,70,0
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,60,0.43,5,"HTHTHTHTHT",7,"HTHTHHHTHH",50,70,0.5
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,33,0.33,2,"TTHTTHTTTT",5,"TTHHTHTHHT",20,50,0.433333333333333
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,39,0.52,3,"HTTTTHTTTH",7,"HHHHHHTTTH",30,70,0.225
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,55,0.51,6,"HHTHHTHHTT",5,"TTTHHHHTHT",60,50,0.5
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,48,0.4,6,"HHHTHTTHHT",3,"HTHHTTTTTT",60,30,0.4
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,70,0.58,8,"HTHTHHHHHH",6,"HTHTHTHHTH",80,60,0.5
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,20,0.44,3,"TTTHHTHTTT",2,"TTTTHTTHTT",30,20,1
"5c41f99cdb1772000117f1b6","crowd30CG","3",1,"173","1",21,"United States",1,67,0.47,7,"HHHTTHHTHH",5,"THTTTTHHHH",70,50,0.15
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,75,0.43,5,"HTHTHTHTHT",7,"THTHHHHHHT",50,70,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,65,0.72,8,"HHHHHHTTHH",7,"HHHTHHHHTT",80,70,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,45,0.44,3,"TTTHHTHTTT",4,"THTHHTTTTH",30,40,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,30,0.32,1,"TTHTTTTTTT",3,"TTTTTHHHTT",10,30,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,40,0.47,7,"HHHTTHHTHH",4,"TTHHTHHTTT",70,40,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,45,0.52,3,"HTTTTHTTTH",4,"THHHTHTTTT",30,40,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,80,0.51,6,"HHTHHTHHTT",8,"HTHHHTHHHH",60,80,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,65,0.58,8,"HTHTHHHHHH",7,"TTHHHHHHHT",80,70,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,30,0.33,2,"TTHTTHTTTT",3,"TTTTHHTTTH",20,30,1
"5c42435f80ff9f0001bfb7bc","crowd30CG","3",1,"223","1",30,"United States",1,48,0.4,6,"HHHTHTTHHT",5,"HHHTHTTTHT",60,50,1
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,40,0.47,5,"THTHTHHTTH",3,"THHTTTTTHT",50,30,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,45,0.47,4,"TTHTHHTHTT",5,"HTTHHHTTHT",40,50,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,65,0.52,7,"HHTHHHHTTH",6,"HHTTTHHHTH",70,60,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,50,0.52,6,"HTHTTTHHHH",4,"THHTTTTTHH",60,40,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,60,0.68,5,"HTHHTTHTHT",7,"HHHHHTHTHT",50,70,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,32,0.44,5,"HTHHTHTHTT",2,"THTTTTTTHT",50,20,0.6
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,40,0.47,5,"HHTTTHTHHT",4,"THTHTTHHTT",50,40,1
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,20,0.28,3,"HTTTTTTHTH",1,"TTTTHTTTTT",30,10,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,50,0.6,6,"HHTHTHHTHT",4,"TTHTTHTHHT",60,40,0.5
"5c6205a724b1fc00019db2de","crowd5CG","3",1,"137","1",21,"United States",0,30,0.26,2,"TTTHHTTTTT",4,"TTTTHHHTTH",20,40,0.5
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,50,0.47,4,"TTHTHHTHTT",7,"HHHTTHHHHT",40,70,0.333333333333333
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,30,0.28,3,"HTTTTTTHTH",1,"TTTTTTTTHT",30,10,0
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,60,0.6,6,"HHTHTHHTHT",6,"HTHTHTHTHH",60,60,NA
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,35,0.44,5,"HTHHTHTHTT",2,"HTTTTTTTHT",50,20,0.5
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,60,0.52,6,"HTHTTTHHHH",5,"HTHHHTHTTT",60,50,0
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,50,0.52,7,"HHTHHHHTTH",4,"THHHTTTHTT",70,40,0.666666666666667
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,65,0.68,5,"HTHHTTHTHT",7,"HHHHTHTHTH",50,70,0.75
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,50,0.47,5,"THTHTHHTTH",6,"TTHTHHHTHH",50,60,0
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,50,0.47,5,"HHTTTHTHHT",5,"THTHHHHTTT",50,50,NA
"5c672e424f67dc0001542d23","crowd30CG","1",0,"333","1",23,"United States",0,25,0.26,2,"TTTHHTTTTT",4,"THTTHTTHHT",20,40,0.25
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,52,0.43,5,"HTHTHTHTHT",5,"HHTTHTHTTH",50,50,NA
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,61,0.4,6,"HHHTHTTHHT",5,"TTHHTTHHHT",60,50,0
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,66,0.72,8,"HHHHHHTTHH",6,"TTHHHHHTTH",80,60,0.7
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,57,0.47,7,"HHHTTHHTHH",3,"TTHHHTTTTT",70,30,0.325
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,84,0.58,8,"HTHTHHHHHH",9,"HHTHHHHHHH",80,90,0.4
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,36,0.52,3,"HTTTTHTTTH",5,"HTTHHTTHHT",30,50,0.3
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,25,0.32,1,"TTHTTTTTTT",6,"HHTHHHTTTH",10,60,0.3
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,59,0.51,6,"HHTHHTHHTT",4,"HHTHTTTTTH",60,40,0.05
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,32,0.44,3,"TTTHHTHTTT",4,"THTTTTTHHH",30,40,0.2
"5c6f00110b99a000018cc3c1","crowd5CG","3",1,"215","1",22,"United States",1,20,0.33,2,"TTHTTHTTTT",2,"TTTHHTTTTT",20,20,NA
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,80,0.47,5,"HHTTTHTHHT",10,"HHHHHHHHHH",50,100,0.6
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,50,0.47,5,"THTHTHHTTH",6,"THTHHHTHHT",50,60,0
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,65,0.52,7,"HHTHHHHTTH",5,"THTTHHHTTH",70,50,0.25
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,40,0.26,2,"TTTHHTTTTT",4,"TTHHTHTTHT",20,40,1
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,30,0.28,3,"HTTTTTTHTH",2,"TTTTHTHTTT",30,20,0
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,50,0.6,6,"HHTHTHHTHT",5,"HTTHTTHHTH",60,50,1
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,50,0.44,5,"HTHHTHTHTT",5,"HHHTHTTHTT",50,50,NA
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,60,0.68,5,"HTHHTTHTHT",7,"HTHTHHHHHT",50,70,0.5
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,50,0.52,6,"HTHTTTHHHH",5,"TTHTTHHTHH",60,50,1
"5c745818d60d380001413364","crowd5CG","3",1,"298","2",28,"United States",0,50,0.47,4,"TTHTHHTHTT",6,"HHHHHTTTHT",40,60,0.5
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,10,0.33,2,"TTHTTHTTTT",1,"THTTTTTTTT",20,10,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,25,0.51,6,"HHTHHTHHTT",4,"HHTTHTTHTT",60,40,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,45,0.47,7,"HHHTTHHTHH",6,"HHTTTHHHTH",70,60,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,5,0.44,3,"TTTHHTHTTT",1,"TTTTHTTTTT",30,10,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,72,0.32,1,"TTHTTTTTTT",4,"HHHTTTHTTT",10,40,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,40,0.58,8,"HTHTHHHHHH",4,"THTHTTTHTH",80,40,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,20,0.43,5,"HTHTHTHTHT",3,"TTTHHHTTTT",50,30,1
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHTTHHHHHH",80,80,NA
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,50,0.52,3,"HTTTTHTTTH",6,"THHHHHTTHT",30,60,0.666666666666667
"5c8974ef34daa70015e92daf","crowd5CG","3",1,"288","1",31,"United States",0,20,0.4,6,"HHHTHTTHHT",2,"TTTHTTTHTT",60,20,1
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,10,0.39,1,"TTTTHTTTTT",1,"THTTTTTTTT",10,10,NA
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,10,0.26,1,"TTTTTTTTTH",1,"TTTTTTHTTT",10,10,NA
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,60,0.61,6,"TTHHHHHHTT",7,"HTTHHTHHHH",60,70,0
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,40,0.46,3,"TTTTHTTHTH",6,"HHHTHHTHTT",30,60,0.333333333333333
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,40,0.42,4,"TTTHHHTTHT",4,"TTHHHTTHTT",40,40,NA
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,50,0.62,5,"THTHTTHTHH",5,"TTHHHTTHHT",50,50,NA
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,30,0.32,4,"HHTTHTTHTT",2,"TTTTTHHTTT",40,20,0.5
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,40,0.61,4,"THTHTTHTHT",3,"TTTTHHHTTT",40,30,0
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,60,0.53,6,"THHHHTHTTH",6,"HTTHHHTTHH",60,60,NA
"5c9cfd1b4875750001ef3df0","crowd30CG","3",1,"214","2",21,"United States",1,40,0.32,5,"THHTHTTTHH",3,"THTHTTHTTT",50,30,0.5
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,64,0.61,4,"THTHTTHTHT",9,"HHHTHHHHHH",40,90,0.48
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,60,0.62,5,"THTHTTHTHH",7,"TTHHHTHHHH",50,70,0.5
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,15,0.26,1,"TTTTTTTTTH",3,"TTHTTTTTHH",10,30,0.25
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,50,0.39,1,"TTTTHTTTTT",6,"THHTHTHTHH",10,60,0.8
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,43,0.32,5,"THHTHTTTHH",3,"HTTTTTHTHT",50,30,0.35
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,28,0.32,4,"HHTTHTTHTT",2,"HTTTTTTTTH",40,20,0.6
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,28,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0.6
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,26,0.46,3,"TTTTHTTHTH",2,"THTTTTTHTT",30,20,0.4
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,60,0.61,6,"TTHHHHHHTT",6,"THHTHTHTHH",60,60,NA
"5cc0de4dbb24d500170593f6","individual","1",1,"308","1",23,"United States",1,82,0.53,6,"THHHHTHTTH",9,"HHHHHHHHHT",60,90,0.733333333333333
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,61,0.6,6,"HHTHTHHTHT",6,"HTHTHTHTHH",60,60,NA
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,61,0.68,5,"HTHHTTHTHT",7,"HHHHTHTHTH",50,70,0.55
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,11,0.28,3,"HTTTTTTHTH",1,"TTTTTTTTHT",30,10,0.95
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,50,0.47,5,"HHTTTHTHHT",5,"THTHHHHTTT",50,50,NA
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,55,0.52,6,"HTHTTTHHHH",5,"HTHHHTHTTT",60,50,0.5
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,46,0.52,7,"HHTHHHHTTH",4,"THHHTTTHTT",70,40,0.8
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,50,0.26,2,"TTTHHTTTTT",4,"THTTHTTHHT",20,40,1
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,21,0.44,5,"HTHHTHTHTT",2,"HTTTTTTTHT",50,20,0.966666666666667
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,72,0.47,4,"TTHTHHTHTT",7,"HHHTTHHHHT",40,70,1
"5ce4c4ea209b8a001a6e3c11","crowd10CG","3",1,"366","1",31,"United States",0,55,0.47,5,"THTHTHHTTH",6,"TTHTHHHTHH",50,60,0.5
"5cf8219836869400193acf21","crowd10CG","2",0,"305","1",20,"United States",1,75,0.68,5,"HTHHTTHTHT",7,"THTHHHTHHH",50,70,1
"5cf8219836869400193acf21","crowd10CG","2",0,"305","1",20,"United States",1,70,0.52,6,"HTHTTTHHHH",6,"HTHHTTHHTH",60,60,NA
